index,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,building,addr,postal,SUBZONE_NO,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
80,10B,BOON TIONG RD,30,2014,Y,N,N,Y,N,N,BM,160,0,12,28,84,0,0,0,36,0,0,0,0,1.286336847,103.8292048,TIONG BAHRU VIEW,10B BOON TIONG ROAD TIONG BAHRU VIEW SINGAPORE 164010,164010,10,TIONG BAHRU,BMSZ10,BUKIT MERAH,BM,CENTRAL REGION,CR
81,10B,LOR 7 TOA PAYOH,25,1997,Y,N,N,N,N,N,TP,96,0,0,0,68,28,0,0,0,0,0,0,0,1.337161364,103.8583536,TOA PAYOH COURT,10B LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 312010,312010,6,PEI CHUN,TPSZ06,TOA PAYOH,TP,CENTRAL REGION,CR
82,10C,BENDEMEER RD,40,2016,Y,N,N,N,N,N,KWN,220,0,0,71,149,0,0,0,0,0,0,0,0,1.315842362,103.8606445,BENDEMEER LIGHT,10C BENDEMEER ROAD BENDEMEER LIGHT SINGAPORE 333010,333010,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
83,10C,BEDOK STH AVE 2,2,1994,Y,N,N,Y,N,N,BD,2,0,0,0,0,0,2,0,0,0,0,0,0,1.322093899,103.9362221,HDB PUBLIC SHELTERS,10C BEDOK SOUTH AVENUE 2 HDB PUBLIC SHELTERS SINGAPORE 462010,462010,6,BEDOK SOUTH,BDSZ06,BEDOK,BD,EAST REGION,ER
84,10C,LOR 7 TOA PAYOH,1,1997,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33691013,103.8580493,TOA PAYOH COURT,10C LORONG 7 TOA PAYOH TOA PAYOH COURT SINGAPORE 313010,313010,6,PEI CHUN,TPSZ06,TOA PAYOH,TP,CENTRAL REGION,CR
85,10D,BEDOK STH AVE 2,23,1994,Y,N,N,N,N,N,BD,84,0,0,0,0,0,84,0,0,0,0,0,0,1.321770859,103.9363266,NIL,10D BEDOK SOUTH AVENUE 2 SINGAPORE 463010,463010,6,BEDOK SOUTH,BDSZ06,BEDOK,BD,EAST REGION,ER
86,10E,BEDOK STH AVE 2,21,1992,Y,N,N,N,N,N,BD,81,0,0,0,0,0,81,0,0,0,0,0,0,1.321620093,103.937041,NIL,10E BEDOK SOUTH AVENUE 2 SINGAPORE 464010,464010,6,BEDOK SOUTH,BDSZ06,BEDOK,BD,EAST REGION,ER
87,10F,BEDOK STH AVE 2,24,1992,Y,N,N,N,N,N,BD,67,0,0,0,0,0,67,0,0,0,0,0,0,1.322217735,103.9370013,NIL,10F BEDOK SOUTH AVENUE 2 SINGAPORE 465010,465010,6,BEDOK SOUTH,BDSZ06,BEDOK,BD,EAST REGION,ER
88,100,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,198,0,0,0,0,0,0,0,0,198,0,0,0,1.320966199,103.8841674,BETHEL TOTS CENTRE,100 ALJUNIED CRESCENT BETHEL TOTS CENTRE SINGAPORE 380100,380100,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
89,100,BEDOK NTH AVE 4,14,1978,Y,N,N,N,N,N,BD,206,0,0,178,26,1,1,0,0,0,0,0,0,1.334355934,103.9390327,PEARL GARDEN,100 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460100,460100,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
90,100,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,75,0,9,61,5,0,0,0,0,0,0,0,0,1.307705276,103.8012725,CRESCENT VIEW,100 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140100,140100,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
91,100,LOR 1 TOA PAYOH,16,1968,Y,N,N,N,N,N,TP,192,0,0,192,0,0,0,0,0,0,0,0,0,1.339564005,103.8485857,TOA PAYOH PALM SPRING,100 LORONG 1 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310100,310100,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
92,100,WHAMPOA DR,25,1973,Y,N,N,N,N,N,KWN,96,0,0,0,96,0,0,0,0,0,0,0,0,1.320779477,103.8543487,WHAMPOA VIEW,100 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 320100,320100,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
93,101,AH HOOD RD,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,1.32739679,103.844481,AH HOOD GARDENS,101 AH HOOD ROAD AH HOOD GARDENS SINGAPORE 320101,320101,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
94,101,ALJUNIED CRES,12,1977,Y,Y,N,N,N,N,GL,152,0,0,126,22,1,1,0,0,0,0,2,0,1.320922753,103.883352,NIL,101 ALJUNIED CRESCENT SINGAPORE 380101,380101,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
95,101,ANG MO KIO AVE 3,12,1977,Y,N,N,N,N,N,AMK,88,0,0,0,12,76,0,0,0,0,0,0,0,1.370261584,103.8394679,KEBUN BARU HEIGHTS,101 ANG MO KIO AVENUE 3 KEBUN BARU HEIGHTS SINGAPORE 560101,560101,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
96,101,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,16,94,0,0,0,0,0,0,0,1.328449133,103.9099374,EUNOS VISTA,101 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470101,470101,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
97,101,BEDOK NTH AVE 4,13,1977,Y,N,N,Y,N,N,BD,168,0,35,0,0,0,0,0,0,0,133,0,0,1.334484667,103.9379247,PEARL GARDEN,101 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460101,460101,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
98,101,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,1.344859158,103.8484008,BISHAN VIEW,101 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570101,570101,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
99,101,BIDADARI PK DR,2,2019,N,N,N,Y,Y,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336236716,103.8712876,ALKAFF COURTVIEW,101 BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 340101,340101,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
100,101,BT PURMEI RD,11,1982,Y,N,N,N,N,N,BM,140,0,0,89,50,0,0,0,0,0,0,1,0,1.271462566,103.8256835,BUKIT PURMEI VILLE,101 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090101,90101,15,TELOK BLANGAH RISE,BMSZ15,BUKIT MERAH,BM,CENTRAL REGION,CR
101,101,BT BATOK WEST AVE 6,13,1984,Y,N,N,N,N,N,BB,96,0,0,2,46,48,0,0,0,0,0,0,0,1.346706361,103.7469207,NIL,101 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650101,650101,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
102,101,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,76,0,10,62,4,0,0,0,0,0,0,0,0,1.308051592,103.8008428,CRESCENT VIEW,101 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140101,140101,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
103,101,CANBERRA ST,1,2019,N,N,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451399986,103.83086,EASTCREEK @ CANBERRA,101 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750101,750101,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
104,101,CLEMENTI ST 14,15,1984,Y,N,N,N,N,N,CL,112,0,0,0,18,94,0,0,0,0,0,0,0,1.322089368,103.7689334,SUNSET WAY RESIDENCE,101 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120101,120101,2,SUNSET WAY,CLSZ02,CLEMENTI,CL,WEST REGION,WR
105,101,GANGSA RD,13,1986,Y,N,N,N,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.379164316,103.7674393,NIL,101 GANGSA ROAD SINGAPORE 670101,670101,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
106,101,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,1.290717998,103.8216252,NIL,101 HENDERSON CRESCENT SINGAPORE 150101,150101,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
107,101,HOUGANG AVE 1,9,1983,Y,N,N,Y,N,N,HG,108,0,0,0,108,0,0,0,0,0,0,0,0,1.354937478,103.8913606,NIL,101 HOUGANG AVENUE 1 SINGAPORE 530101,530101,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
108,101,JLN RAJAH,17,1980,Y,N,N,Y,N,N,KWN,128,0,0,0,128,0,0,0,0,0,0,0,0,1.328800862,103.850782,RAJAH COURT,101 JALAN RAJAH RAJAH COURT SINGAPORE 321101,321101,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
109,101,JURONG EAST ST 13,16,1982,Y,N,N,Y,N,N,JE,238,0,0,196,40,2,0,0,0,0,0,0,0,1.337011008,103.7387873,JURONG EAST VILLE,101 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600101,600101,2,YUHUA EAST,JESZ02,JURONG EAST,JE,WEST REGION,WR
110,101,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,10,0,0,0,0,0,10,0,0,0,0,0,0,1.325159834,103.9108888,KEMBANGAN GARDENS,101 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410101,410101,3,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
111,101,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,0,0,96,0,0,0,0,0,0,1.367050215,103.9581819,NIL,101 PASIR RIS STREET 12 SINGAPORE 510101,510101,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
112,101,POTONG PASIR AVE 1,16,1984,Y,N,N,N,N,N,TP,120,0,0,120,0,0,0,0,0,0,0,0,0,1.333157101,103.8683804,NIL,101 POTONG PASIR AVENUE 1 SINGAPORE 350101,350101,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
113,101,PUNGGOL FIELD,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398481661,103.9058081,MULTI STOREY CAR PARK,101 PUNGGOL FIELD MULTI STOREY CAR PARK SINGAPORE 820101,820101,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
114,101,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,131,0,0,0,56,75,0,0,0,0,0,0,0,1.38276429,103.899272,RIVERVALE COURT,101 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540101,540101,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
115,101,SERANGOON NTH AVE 1,13,1984,Y,N,N,N,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,1.37103632,103.8703609,HWI YOH COURT,101 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550101,550101,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
116,101,SIMEI ST 1,11,1988,Y,N,N,Y,N,N,TAP,140,0,0,0,88,52,0,0,0,0,0,0,0,1.340849911,103.9514337,NIL,101 SIMEI STREET 1 SINGAPORE 520101,520101,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
117,101,SPOTTISWOODE PK RD,20,1973,Y,N,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,1.275241413,103.8360458,SPOTTISWOODE PARK ESTATE,101 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080101,80101,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
118,101,TAMPINES ST 11,11,1981,Y,N,N,Y,N,N,TAP,120,0,0,80,40,0,0,0,0,0,0,0,0,1.347398708,103.9452924,SAINT LUKE'S ELDERCARE TAMPINES CENTRE,101 TAMPINES STREET 11 SAINT LUKE'S ELDERCARE TAMPINES CENTRE SINGAPORE 521101,521101,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
119,101,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,66,0,0,0,0,0,66,0,0,0,0,0,0,1.377889646,103.7542399,NIL,101 TECK WHYE LANE SINGAPORE 680101,680101,1,TECK WHYE,CKSZ01,CHOA CHU KANG,CK,WEST REGION,WR
120,101,TOWNER RD,4,1982,Y,Y,N,N,N,N,KWN,44,0,0,44,0,0,0,0,0,0,0,0,0,1.319432746,103.861091,OCBC TOWNER ROAD - 7 ELEVEN,101 TOWNER ROAD OCBC TOWNER ROAD - 7 ELEVEN SINGAPORE 322101,322101,1,BENDEMEER,KLSZ01,KALLANG,KL,CENTRAL REGION,CR
121,101,WHAMPOA DR,25,1973,Y,Y,N,N,N,N,KWN,96,0,0,0,96,0,0,0,0,0,0,0,0,1.320417102,103.8538139,WHAMPOA VIEW,101 WHAMPOA DRIVE WHAMPOA VIEW SINGAPORE 323101,323101,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
122,101,WOODLANDS ST 13,10,1984,Y,N,N,Y,N,N,WL,146,0,0,89,55,2,0,0,0,0,0,0,0,1.435981597,103.7819298,PCF SPARKLETOTS PRESCHOOL @ WOODGROVE 101 (CC),101 WOODLANDS STREET 13 PCF SPARKLETOTS PRESCHOOL @ WOODGROVE 101 (CC) SINGAPORE 730101,730101,6,WOODLANDS WEST,WDSZ06,WOODLANDS,WD,NORTH REGION,NR
123,101,YISHUN AVE 5,4,1977,Y,Y,N,N,N,N,YS,107,0,0,94,12,1,0,0,0,0,0,0,0,1.430535899,103.8276686,UOB YISHUN AVENUE 5,101 YISHUN AVENUE 5 UOB YISHUN AVENUE 5 SINGAPORE 760101,760101,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
124,101A,BIDADARI PK DR,16,2020,Y,N,N,N,N,N,TP,295,0,86,91,118,0,0,0,0,0,0,0,0,1.336854917,103.8709976,ALKAFF COURTVIEW,101A BIDADARI PARK DRIVE ALKAFF COURTVIEW SINGAPORE 341101,341101,11,SENNETT,TPSZ11,TOA PAYOH,TP,CENTRAL REGION,CR
125,101A,CANBERRA ST,15,2019,Y,N,N,N,N,N,SB,164,0,0,0,84,80,0,0,0,0,0,0,0,1.451738928,103.8304541,EASTCREEK @ CANBERRA,101A CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 751101,751101,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
126,101A,LOR 2 TOA PAYOH,17,1992,Y,N,N,N,N,N,TP,64,0,0,0,0,0,64,0,0,0,0,0,0,1.339741267,103.8472642,TOA PAYOH PALM SPRING,101A LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 310101,310101,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
127,101A,PUNGGOL FIELD,16,2001,Y,N,N,N,N,N,PG,82,0,0,0,26,56,0,0,0,0,0,0,0,1.397946168,103.9059451,NIL,101A PUNGGOL FIELD SINGAPORE 821101,821101,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
128,101A,YISHUN AVE 5,1,1984,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43113229,103.8283671,NIL,101A YISHUN AVENUE 5 SINGAPORE 761101,761101,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
129,101B,CANBERRA ST,16,2019,Y,N,N,N,N,N,SB,240,0,150,30,60,0,0,0,0,0,0,0,0,1.451663104,103.8311749,EASTCREEK @ CANBERRA,101B CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 752101,752101,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
130,101B,LOR 2 TOA PAYOH,13,1992,Y,N,N,N,N,N,TP,48,0,0,0,0,0,48,0,0,0,0,0,0,1.339598845,103.8476054,TOA PAYOH PALM SPRING,101B LORONG 2 TOA PAYOH TOA PAYOH PALM SPRING SINGAPORE 311101,311101,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
131,101B,PUNGGOL FIELD,17,2001,Y,N,N,Y,N,N,PG,92,0,0,0,0,92,0,0,0,0,0,0,0,1.397847151,103.9064361,NIL,101B PUNGGOL FIELD SINGAPORE 822101,822101,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
132,101B,YISHUN AVE 5,1,1984,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431391617,103.8282301,NIL,101B YISHUN AVENUE 5 SINGAPORE 762101,762101,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
133,101C,LOR 2 TOA PAYOH,4,1992,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.339260187,103.8470638,NIL,101C LORONG 2 TOA PAYOH SINGAPORE 312101,312101,3,BRADDELL,TPSZ03,TOA PAYOH,TP,CENTRAL REGION,CR
134,101C,PUNGGOL FIELD,17,2001,Y,Y,N,Y,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,1.398090458,103.9065693,NIL,101C PUNGGOL FIELD SINGAPORE 823101,823101,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
135,101C,YISHUN AVE 5,1,1984,N,Y,N,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431532551,103.8279876,NIL,101C YISHUN AVENUE 5 SINGAPORE 763101,763101,9,YISHUN WEST,YSSZ09,YISHUN,YS,NORTH REGION,NR
136,101D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.398484785,103.9061439,NIL,101D PUNGGOL FIELD SINGAPORE 824101,824101,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
137,102,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,150,0,0,124,22,3,1,0,0,0,0,0,0,1.32043903,103.8824204,NIL,102 ALJUNIED CRESCENT SINGAPORE 380102,380102,4,ALJUNIED,GLSZ04,GEYLANG,GL,CENTRAL REGION,CR
138,102,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,88,0,0,0,66,22,0,0,0,0,0,0,0,1.370650092,103.8394103,CHILD AT STREET 11 LTD,102 ANG MO KIO AVENUE 3 CHILD AT STREET 11 LTD SINGAPORE 560102,560102,6,KEBUN BAHRU,AMSZ06,ANG MO KIO,AM,NORTH-EAST REGION,NER
139,102,BEDOK RESERVOIR RD,4,1985,Y,N,N,N,N,N,BD,24,0,0,16,8,0,0,0,0,0,0,0,0,1.328491877,103.9092652,EUNOS VISTA,102 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470102,470102,1,KAKI BUKIT,BDSZ01,BEDOK,BD,EAST REGION,ER
140,102,BEDOK NTH AVE 4,14,1976,Y,N,N,N,N,N,BD,149,0,0,116,26,2,5,0,0,0,0,0,0,1.333906548,103.9374584,PEARL GARDEN,102 BEDOK NORTH AVENUE 4 PEARL GARDEN SINGAPORE 460102,460102,4,BEDOK NORTH,BDSZ04,BEDOK,BD,EAST REGION,ER
141,102,BISHAN ST 12,25,1986,Y,N,N,N,N,N,BH,92,0,0,0,0,84,8,0,0,0,0,0,0,1.345143123,103.8479908,BISHAN VIEW,102 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570102,570102,3,BISHAN EAST,BSSZ03,BISHAN,BS,CENTRAL REGION,CR
142,102,BT PURMEI RD,10,1983,Y,N,N,Y,N,N,BM,147,0,0,93,54,0,0,0,0,0,0,0,0,1.27176738,103.826622,SASCO CHILD CARE CENTRE,102 BUKIT PURMEI ROAD SASCO CHILD CARE CENTRE SINGAPORE 090102,90102,15,TELOK BLANGAH RISE,BMSZ15,BUKIT MERAH,BM,CENTRAL REGION,CR
143,102,BT BATOK WEST AVE 6,13,1984,Y,N,N,N,N,N,BB,96,0,0,2,46,48,0,0,0,0,0,0,0,1.347329959,103.7473436,NIL,102 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650102,650102,7,BUKIT BATOK CENTRAL,BKSZ07,BUKIT BATOK,BK,WEST REGION,WR
144,102,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,95,0,10,80,5,0,0,0,0,0,0,0,0,1.307824649,103.8006298,CRESCENT VIEW,102 COMMONWEALTH CRESCENT CRESCENT VIEW SINGAPORE 140102,140102,3,COMMONWEALTH,QTSZ03,QUEENSTOWN,QT,CENTRAL REGION,CR
145,102,CANBERRA ST,6,2019,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451834491,103.8321067,EASTCREEK @ CANBERRA,102 CANBERRA STREET EASTCREEK @ CANBERRA SINGAPORE 750102,750102,1,SEMBAWANG EAST,SBSZ01,SEMBAWANG,SB,NORTH REGION,NR
146,102,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,8,0,0,0,0,0,8,0,0,0,0,0,0,1.322285572,103.7692019,SUNSET WAY RESIDENCE,102 CLEMENTI STREET 14 SUNSET WAY RESIDENCE SINGAPORE 120102,120102,2,SUNSET WAY,CLSZ02,CLEMENTI,CL,WEST REGION,WR
147,102,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.280337007,103.8135102,DEPOT HEIGHTS,102 DEPOT ROAD DEPOT HEIGHTS SINGAPORE 100102,100102,12,DEPOT ROAD,BMSZ12,BUKIT MERAH,BM,CENTRAL REGION,CR
148,102,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,1.379107628,103.7681538,NIL,102 GANGSA ROAD SINGAPORE 670102,670102,5,JELEBU,BPSZ05,BUKIT PANJANG,BP,WEST REGION,WR
149,102,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,1.290366187,103.8215771,NIL,102 HENDERSON CRESCENT SINGAPORE 150102,150102,8,HENDERSON HILL,BMSZ08,BUKIT MERAH,BM,CENTRAL REGION,CR
150,102,HOUGANG AVE 1,13,1983,Y,Y,N,N,N,N,HG,90,0,0,19,71,0,0,0,0,0,0,0,0,1.354964463,103.8908551,NIL,102 HOUGANG AVENUE 1 SINGAPORE 530102,530102,7,LORONG AH SOO,HGSZ07,HOUGANG,HG,NORTH-EAST REGION,NER
151,102,JLN RAJAH,12,1980,Y,Y,N,N,N,N,KWN,198,0,0,0,198,0,0,0,0,0,0,0,0,1.328223064,103.8515198,RAJAH COURT,102 JALAN RAJAH RAJAH COURT SINGAPORE 321102,321102,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
152,102,JLN DUSUN,25,1981,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0,1.327868743,103.8442096,AH HOOD GARDENS,102 JALAN DUSUN AH HOOD GARDENS SINGAPORE 320102,320102,1,BALESTIER,NVSZ01,NOVENA,NV,CENTRAL REGION,CR
153,102,JURONG EAST ST 13,12,1981,Y,N,N,N,N,N,JE,196,0,0,172,22,2,0,0,0,0,0,0,0,1.336096579,103.7382192,JURONG EAST VILLE,102 JURONG EAST STREET 13 JURONG EAST VILLE SINGAPORE 600102,600102,2,YUHUA EAST,JESZ02,JURONG EAST,JE,WEST REGION,WR
154,102,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,1.325579307,103.9106575,KEMBANGAN GARDENS,102 LENGKONG TIGA KEMBANGAN GARDENS SINGAPORE 410102,410102,3,KEMBANGAN,BDSZ03,BEDOK,BD,EAST REGION,ER
155,102,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,1.367484273,103.9580411,NIL,102 PASIR RIS STREET 12 SINGAPORE 510102,510102,5,PASIR RIS DRIVE,PRSZ05,PASIR RIS,PR,EAST REGION,ER
156,102,POTONG PASIR AVE 1,16,1983,Y,Y,N,Y,N,N,TP,167,0,0,144,20,0,3,0,0,0,0,0,0,1.333690127,103.8688106,NIL,102 POTONG PASIR AVENUE 1 SINGAPORE 350102,350102,9,POTONG PASIR,TPSZ09,TOA PAYOH,TP,CENTRAL REGION,CR
157,102,PUNGGOL FIELD,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398280578,103.9056544,NIL,102 PUNGGOL FIELD SINGAPORE 820102,820102,4,PUNGGOL FIELD,PGSZ04,PUNGGOL,PG,NORTH-EAST REGION,NER
158,102,RIVERVALE WALK,17,1998,Y,N,N,Y,N,N,SK,129,0,0,0,0,0,129,0,0,0,0,0,0,1.38180761,103.9008932,RIVERVALE COURT,102 RIVERVALE WALK RIVERVALE COURT SINGAPORE 540102,540102,2,RIVERVALE,SESZ02,SENGKANG,SE,NORTH-EAST REGION,NER
159,102,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,1.370843273,103.8711536,HWI YOH COURT,102 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550102,550102,4,SERANGOON GARDEN,SGSZ04,SERANGOON,SG,NORTH-EAST REGION,NER
160,102,SIMEI ST 1,11,1988,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,1.341347247,103.9513551,CANA B-P CHURCH BASC,102 SIMEI STREET 1 CANA B-P CHURCH BASC SINGAPORE 520102,520102,4,SIMEI,TMSZ04,TAMPINES,TM,EAST REGION,ER
161,102,SPOTTISWOODE PK RD,20,1973,Y,Y,N,N,N,N,BM,76,0,0,0,76,0,0,0,0,0,0,0,0,1.27472973,103.8362355,SPOTTISWOODE PARK ESTATE,102 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080102,80102,16,EVERTON PARK,BMSZ16,BUKIT MERAH,BM,CENTRAL REGION,CR
162,102,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,140,0,0,90,50,0,0,0,0,0,0,0,0,1.346716163,103.9455214,NIL,102 TAMPINES STREET 11 SINGAPORE 521102,521102,2,TAMPINES EAST,TMSZ02,TAMPINES,TM,EAST REGION,ER
